hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.014
9,0.216
10,0.529
11,0.772
12,0.978
13,1.268
14,1.469
15,1.18
16,0.572
17,0.085
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
