hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.051
9,0.794
10,1.986
11,2.804
12,3.339
13,3.61
14,3.625
15,3.312
16,2.423
17,1.272
18,0.464
19,0.076
20,0.0
21,0.0
22,0.0
23,0.0
