hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.004
9,0.69
10,1.733
11,2.435
12,2.857
13,3.073
14,3.217
15,3.105
16,2.614
17,1.829
18,0.789
19,0.021
20,0.0
21,0.0
22,0.0
23,0.0
