hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.06
8,0.283
9,0.572
10,0.828
11,1.046
12,1.175
13,1.506
14,2.14
15,2.406
16,2.235
17,1.939
18,1.398
19,0.765
20,0.244
21,0.005
22,0.0
23,0.0
