hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.111
8,0.299
9,0.514
10,1.318
11,2.107
12,2.134
13,1.388
14,1.007
15,2.035
16,2.4
17,1.873
18,1.29
19,0.678
20,0.29
21,0.03
22,0.0
23,0.0
