hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.076
9,0.316
10,0.599
11,0.891
12,1.105
13,0.952
14,0.645
15,0.534
16,0.435
17,0.138
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
