hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.016
7,0.166
8,0.708
9,1.58
10,2.369
11,2.986
12,3.399
13,3.607
14,3.612
15,3.407
16,3.003
17,2.363
18,1.622
19,0.825
20,0.242
21,0.041
22,0.0
23,0.0
