hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.01
8,0.431
9,1.379
10,2.292
11,3.006
12,3.459
13,3.661
14,3.641
15,3.349
16,2.44
17,1.351
18,0.763
19,0.258
20,0.014
21,0.0
22,0.0
23,0.0
