hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.051
8,0.736
9,1.739
10,2.491
11,2.881
12,3.189
13,3.215
14,2.724
15,2.032
16,1.335
17,0.79
18,0.16
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
