hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.003
7,0.111
8,0.252
9,0.415
10,0.689
11,1.039
12,1.317
13,1.573
14,1.762
15,1.903
16,2.14
17,2.063
18,1.566
19,0.868
20,0.308
21,0.031
22,0.0
23,0.0
