hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.06
8,0.471
9,1.15
10,2.02
11,2.723
12,3.169
13,3.461
14,3.561
15,3.354
16,2.942
17,2.309
18,1.557
19,0.722
20,0.146
21,0.0
22,0.0
23,0.0
