hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.014
7,0.174
8,0.736
9,1.62
10,2.44
11,3.06
12,3.487
13,3.705
14,3.722
15,3.547
16,3.126
17,2.542
18,1.748
19,0.862
20,0.245
21,0.039
22,0.0
23,0.0
