hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.214
10,0.568
11,0.889
12,1.176
13,1.307
14,1.434
15,1.386
16,0.604
17,0.009
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
