hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.137
8,0.515
9,1.008
10,1.584
11,2.163
12,2.605
13,2.654
14,2.727
15,2.783
16,2.37
17,1.972
18,1.293
19,0.681
20,0.233
21,0.006
22,0.0
23,0.0
