hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.059
8,0.577
9,1.519
10,2.43
11,3.131
12,3.587
13,3.819
14,3.823
15,3.626
16,3.201
17,2.542
18,1.681
19,0.719
20,0.114
21,0.0
22,0.0
23,0.0
