hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.01
7,0.225
8,0.645
9,1.268
10,1.896
11,2.425
12,2.765
13,3.014
14,3.137
15,3.015
16,2.789
17,2.321
18,1.627
19,0.863
20,0.245
21,0.043
22,0.0
23,0.0
