hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.173
9,0.859
10,1.855
11,2.746
12,3.299
13,3.555
14,3.553
15,3.312
16,2.863
17,2.18
18,1.3
19,0.392
20,0.0
21,0.0
22,0.0
23,0.0
