hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.002
9,0.118
10,0.323
11,0.548
12,0.791
13,0.925
14,1.123
15,1.248
16,1.008
17,0.578
18,0.267
19,0.029
20,0.0
21,0.0
22,0.0
23,0.0
