hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.134
8,0.832
9,1.401
10,2.205
11,2.966
12,3.375
13,3.395
14,3.259
15,2.945
16,2.191
17,1.213
18,0.295
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
