hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.099
9,0.757
10,1.796
11,2.462
12,2.163
13,2.382
14,2.81
15,2.617
16,2.119
17,1.435
18,0.62
19,0.238
20,0.002
21,0.0
22,0.0
23,0.0
