hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.064
10,0.363
11,0.981
12,1.656
13,2.006
14,2.356
15,2.291
16,1.812
17,1.102
18,0.453
19,0.007
20,0.0
21,0.0
22,0.0
23,0.0
