hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.114
8,0.631
9,1.507
10,2.345
11,3.03
12,3.47
13,3.693
14,3.678
15,3.486
16,3.084
17,2.435
18,1.632
19,0.745
20,0.151
21,0.0
22,0.0
23,0.0
