hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.001
8,0.282
9,0.868
10,1.412
11,1.66
12,2.356
13,2.945
14,3.164
15,3.082
16,2.705
17,2.096
18,1.281
19,0.453
20,0.021
21,0.0
22,0.0
23,0.0
