hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.012
8,0.392
9,1.047
10,1.838
11,2.625
12,2.948
13,3.006
14,2.803
15,2.521
16,1.923
17,0.939
18,0.087
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
