hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.148
8,1.007
9,1.99
10,2.785
11,3.299
12,3.568
13,3.598
14,3.381
15,2.909
16,2.173
17,1.208
18,0.271
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
