hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.021
8,0.122
9,0.295
10,0.722
11,1.247
12,1.805
13,1.872
14,1.326
15,0.924
16,0.788
17,0.696
18,0.558
19,0.336
20,0.113
21,0.0
22,0.0
23,0.0
