hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.006
7,0.162
8,0.502
9,1.046
10,1.642
11,2.172
12,2.525
13,2.714
14,2.989
15,2.975
16,2.772
17,2.315
18,1.615
19,0.889
20,0.264
21,0.046
22,0.0
23,0.0
