hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.057
8,0.264
9,0.557
10,0.896
11,1.152
12,1.308
13,1.238
14,0.997
15,0.568
16,0.273
17,0.12
18,0.025
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
