hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.047
8,0.28
9,0.628
10,1.065
11,1.522
12,1.76
13,1.937
14,1.76
15,1.787
16,1.749
17,1.363
18,0.917
19,0.478
20,0.101
21,0.0
22,0.0
23,0.0
