hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.004
9,0.537
10,1.527
11,2.287
12,2.865
13,3.143
14,2.789
15,1.885
16,1.695
17,1.374
18,0.592
19,0.015
20,0.0
21,0.0
22,0.0
23,0.0
