hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.434
10,1.479
11,2.292
12,2.556
13,2.316
14,1.811
15,1.291
16,0.61
17,0.017
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
