hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.031
8,0.414
9,1.127
10,1.906
11,2.5
12,2.706
13,2.574
14,2.085
15,1.879
16,1.655
17,1.565
18,1.249
19,0.626
20,0.086
21,0.0
22,0.0
23,0.0
