hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.113
8,0.513
9,1.191
10,1.829
11,2.556
12,3.085
13,3.357
14,3.443
15,3.249
16,2.945
17,2.315
18,1.603
19,0.775
20,0.157
21,0.0
22,0.0
23,0.0
