hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.009
9,0.278
10,0.759
11,1.788
12,2.577
13,2.958
14,2.754
15,2.197
16,1.233
17,0.129
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
