hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.085
8,0.442
9,0.907
10,1.304
11,1.624
12,1.998
13,2.076
14,1.881
15,1.454
16,0.831
17,0.618
18,0.461
19,0.313
20,0.121
21,0.0
22,0.0
23,0.0
