hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.338
10,0.698
11,0.683
12,0.741
13,0.796
14,0.61
15,0.359
16,0.276
17,0.303
18,0.281
19,0.003
20,0.0
21,0.0
22,0.0
23,0.0
