hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.002
7,0.137
8,0.353
9,0.802
10,1.458
11,1.994
12,2.346
13,2.571
14,2.73
15,2.661
16,2.326
17,1.712
18,1.295
19,0.757
20,0.259
21,0.028
22,0.0
23,0.0
