hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.015
9,0.342
10,1.136
11,1.522
12,1.641
13,1.591
14,1.317
15,0.929
16,0.447
17,0.051
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
