hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.083
8,0.198
9,0.228
10,0.374
11,0.562
12,0.64
13,0.729
14,1.23
15,1.995
16,1.684
17,1.053
18,0.592
19,0.241
20,0.053
21,0.0
22,0.0
23,0.0
