hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.006
9,0.646
10,1.556
11,2.182
12,2.221
13,1.704
14,1.244
15,0.943
16,0.639
17,0.037
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
