hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.023
9,0.106
10,0.276
11,0.629
12,1.152
13,1.751
14,1.765
15,1.035
16,0.319
17,0.057
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
