hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.167
8,0.586
9,1.195
10,1.771
11,2.202
12,2.662
13,2.842
14,2.885
15,2.718
16,2.386
17,1.899
18,1.395
19,0.762
20,0.233
21,0.008
22,0.0
23,0.0
