hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.19
9,0.683
10,1.414
11,2.061
12,2.486
13,2.899
14,3.195
15,2.815
16,2.385
17,1.964
18,1.16
19,0.395
20,0.003
21,0.0
22,0.0
23,0.0
