hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.163
8,0.568
9,1.218
10,1.976
11,2.594
12,3.03
13,3.252
14,3.139
15,2.893
16,2.815
17,2.28
18,1.584
19,0.81
20,0.206
21,0.008
22,0.0
23,0.0
