hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.171
8,0.58
9,1.255
10,1.949
11,2.592
12,2.962
13,3.311
14,3.354
15,3.243
16,2.933
17,2.343
18,1.586
19,0.85
20,0.196
21,0.012
22,0.0
23,0.0
