hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.202
9,1.099
10,2.041
11,2.774
12,3.252
13,3.492
14,3.487
15,3.268
16,2.801
17,2.092
18,1.177
19,0.3
20,0.0
21,0.0
22,0.0
23,0.0
