hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.004
8,0.154
9,0.636
10,1.218
11,1.084
12,1.108
13,1.674
14,2.522
15,2.68
16,1.801
17,1.818
18,1.417
19,0.668
20,0.126
21,0.0
22,0.0
23,0.0
