hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.001
9,0.395
10,0.819
11,1.192
12,1.213
13,1.012
14,0.609
15,0.231
16,0.071
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
