hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.012
8,0.42
9,1.303
10,2.149
11,2.815
12,3.259
13,3.474
14,3.496
15,3.311
16,2.864
17,2.189
18,1.367
19,0.524
20,0.034
21,0.0
22,0.0
23,0.0
