hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.051
8,0.524
9,1.46
10,2.324
11,2.996
12,3.445
13,3.671
14,3.683
15,3.484
16,3.071
17,2.436
18,1.618
19,0.717
20,0.098
21,0.0
22,0.0
23,0.0
