hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.019
8,0.464
9,1.41
10,2.313
11,3.007
12,3.471
13,3.707
14,3.718
15,3.511
16,3.08
17,2.418
18,1.559
19,0.625
20,0.044
21,0.0
22,0.0
23,0.0
