hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.016
7,0.229
8,0.72
9,1.38
10,1.774
11,2.364
12,2.796
13,2.878
14,2.75
15,2.841
16,2.408
17,2.078
18,1.37
19,0.743
20,0.228
21,0.034
22,0.0
23,0.0
