hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.028
8,0.48
9,1.416
10,2.3
11,2.984
12,3.445
13,3.676
14,3.657
15,3.416
16,2.93
17,2.313
18,1.512
19,0.617
20,0.059
21,0.0
22,0.0
23,0.0
