hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.405
10,1.443
11,2.318
12,2.836
13,3.009
14,2.847
15,2.536
16,2.153
17,1.516
18,0.573
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
