hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.123
8,0.485
9,0.95
10,1.323
11,1.651
12,1.864
13,2.022
14,1.946
15,1.604
16,1.309
17,1.243
18,1.361
19,0.878
20,0.25
21,0.022
22,0.0
23,0.0
