hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.18
9,0.8
10,1.788
11,2.624
12,3.056
13,3.307
14,3.149
15,2.678
16,2.355
17,1.745
18,1.058
19,0.295
20,0.0
21,0.0
22,0.0
23,0.0
