hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.057
9,0.76
10,1.807
11,2.46
12,2.47
13,2.2
14,1.51
15,0.754
16,0.289
17,0.016
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
