hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.007
7,0.212
8,0.646
9,1.365
10,2.191
11,2.926
12,3.377
13,3.633
14,3.637
15,3.47
16,3.098
17,2.54
18,1.778
19,0.918
20,0.193
21,0.035
22,0.0
23,0.0
