hour,production
0,0.0
1,0.0
2,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.044
9,0.378
10,1.115
11,2.166
12,2.747
13,3.036
14,2.856
15,2.378
16,1.609
17,0.674
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
