hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.007
7,0.183
8,0.715
9,1.584
10,2.4
11,3.07
12,3.51
13,3.719
14,3.743
15,3.55
16,3.145
17,2.531
18,1.738
19,0.853
20,0.192
21,0.029
22,0.0
23,0.0
