hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.021
8,0.115
9,0.266
10,0.466
11,0.679
12,0.879
13,1.006
14,1.046
15,0.928
16,0.783
17,0.639
18,0.45
19,0.233
20,0.068
21,0.0
22,0.0
23,0.0
