hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.009
8,0.249
9,0.617
10,1.051
11,1.507
12,1.931
13,2.335
14,2.215
15,1.695
16,1.283
17,0.723
18,0.125
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
