hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.013
7,0.227
8,0.542
9,0.819
10,1.046
11,1.365
12,1.773
13,2.078
14,2.46
15,2.375
16,2.811
17,2.217
18,1.498
19,0.823
20,0.296
21,0.028
22,0.0
23,0.0
