hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.012
7,0.213
8,0.695
9,1.079
10,1.243
11,1.356
12,1.861
13,3.357
14,3.57
15,3.222
16,3.038
17,2.452
18,1.412
19,0.609
20,0.281
21,0.037
22,0.0
23,0.0
